CurrencyKey	DateKey	AverageRate	EndOfDayRate	Date	CurrencyAlternateKey
36	20111207	0,842034355001684	0,84238901524724097	2011-12-07 00:00:00	EUR
36	20111208	0,83528232542599401	0,83507306889352795	2011-12-08 00:00:00	EUR
36	20111209	0,83675006275625496	0,83745079976551395	2011-12-09 00:00:00	EUR
36	20111210	0,82795164762377904	0,82781456953642396	2011-12-10 00:00:00	EUR
36	20111211	0,82918739635157501	0,82946250829462498	2011-12-11 00:00:00	EUR
36	20111212	0,83991264908449503	0,839278220730172	2011-12-12 00:00:00	EUR
36	20111213	0,83899656011410395	0,83913736678694295	2011-12-13 00:00:00	EUR
36	20111214	0,83948959032907999	0,839278220730172	2011-12-14 00:00:00	EUR
36	20111215	0,84090144635048802	0,84153833207102602	2011-12-15 00:00:00	EUR
36	20111216	0,84846427965382698	0,84810448647273295	2011-12-16 00:00:00	EUR
36	20111217	0,86095566078346997	0,86140063743647199	2011-12-17 00:00:00	EUR
36	20111218	0,85866391894212601	0,85814811636488497	2011-12-18 00:00:00	EUR
36	20111219	0,86655112651646504	0,86715227193895295	2011-12-19 00:00:00	EUR
36	20111220	0,86798021005121095	0,86745315752949304	2011-12-20 00:00:00	EUR
36	20111221	0,86798021005121095	0,86835706842653704	2011-12-21 00:00:00	EUR
36	20111222	0,861178091629349	0,86073334480977803	2011-12-22 00:00:00	EUR
36	20111223	0,86028905712319304	0,86065926499698797	2011-12-23 00:00:00	EUR
36	20111224	0,85557837097878198	0,85499316005472004	2011-12-24 00:00:00	EUR
36	20111225	0,866025807569066	0,86632591180802199	2011-12-25 00:00:00	EUR
36	20111226	0,85977130083397801	0,85962348491360796	2011-12-26 00:00:00	EUR
36	20111227	0,86036307321689798	0,86051114361931003	2011-12-27 00:00:00	EUR
36	20111228	0,86036307321689798	0,86036307321689798	2011-12-28 00:00:00	EUR
36	20111229	0,85954959601169001	0,85999312005504003	2011-12-29 00:00:00	EUR
36	20111230	0,85785365016728199	0,85763293310463096	2011-12-30 00:00:00	EUR
36	20111231	0,85726532361765995	0,85726532361765995	2011-12-31 00:00:00	EUR
36	20120101	0,85207907293796903	0,85171620815944105	2012-01-01 00:00:00	EUR
36	20120102	0,84724222655257098	0,84724222655257098	2012-01-02 00:00:00	EUR
36	20120103	0,84724222655257098	0,84652501481418796	2012-01-03 00:00:00	EUR
36	20120104	0,84724222655257098	0,84781687155574403	2012-01-04 00:00:00	EUR
36	20120105	0,85171620815944105	0,85106382978723405	2012-01-05 00:00:00	EUR
36	20120106	0,84331253162422004	0,84359709802598304	2012-01-06 00:00:00	EUR
36	20120107	0,84324142001855096	0,84317032040472195	2012-01-07 00:00:00	EUR
36	20120108	0,83857442348008404	0,83920778784827099	2012-01-08 00:00:00	EUR
36	20120109	0,83787180561374097	0,83787180561374097	2012-01-09 00:00:00	EUR
36	20120110	0,83787180561374097	0,83822296730930401	2012-01-10 00:00:00	EUR
36	20120111	0,83899656011410395	0,83885580068786203	2012-01-11 00:00:00	EUR
36	20120112	0,85149863760218003	0,85171620815944105	2012-01-12 00:00:00	EUR
36	20120113	0,85609108809177303	0,85565157867716302	2012-01-13 00:00:00	EUR
36	20120114	0,85733882030178299	0,85807448086493898	2012-01-14 00:00:00	EUR
36	20120115	0,87199162888036297	0,87176357771772295	2012-01-15 00:00:00	EUR
36	20120116	0,87842586085734398	0,878966335589347	2012-01-16 00:00:00	EUR
36	20120117	0,878966335589347	0,87858021437357203	2012-01-17 00:00:00	EUR
36	20120118	0,878966335589347	0,87927547700694597	2012-01-18 00:00:00	EUR
36	20120119	0,88944231966556997	0,88873089228581603	2012-01-19 00:00:00	EUR
36	20120120	0,87989441267047996	0,88066930867459303	2012-01-20 00:00:00	EUR
36	20120121	0,89126559714794995	0,89094796863863102	2012-01-21 00:00:00	EUR
36	20120122	0,88983804947499601	0,89015488695032896	2012-01-22 00:00:00	EUR
36	20120123	0,88066930867459303	0,88035918654811196	2012-01-23 00:00:00	EUR
36	20120124	0,886760663296976	0,88707531269404805	2012-01-24 00:00:00	EUR
36	20120125	0,886760663296976	0,88660342228920996	2012-01-25 00:00:00	EUR
36	20120126	0,876424189307625	0,87665468571929495	2012-01-26 00:00:00	EUR
36	20120127	0,87858021437357203	0,87796312554872702	2012-01-27 00:00:00	EUR
36	20120128	0,87634738410305901	0,876424189307625	2012-01-28 00:00:00	EUR
36	20120129	0,89039266316445598	0,89023413157660503	2012-01-29 00:00:00	EUR
36	20120130	0,89509488005728599	0,895175006713813	2012-01-30 00:00:00	EUR
36	20120131	0,896619743566753	0,89597706298718705	2012-01-31 00:00:00	EUR
36	20120201	0,896619743566753	0,89694142972463897	2012-02-01 00:00:00	EUR
36	20120202	0,89349535382416001	0,89333571556190805	2012-02-02 00:00:00	EUR
36	20120203	0,89493466976910696	0,89549565684606403	2012-02-03 00:00:00	EUR
36	20120204	0,90950432014552096	0,90884304280650696	2012-02-04 00:00:00	EUR
36	20120205	0,915415598681801	0,91558322651529001	2012-02-05 00:00:00	EUR
36	20120206	0,92395823708768399	0,92319054652880395	2012-02-06 00:00:00	EUR
36	20120207	0,92327578247622599	0,923361034164358	2012-02-07 00:00:00	EUR
36	20120208	0,92327578247622599	0,92327578247622599	2012-02-08 00:00:00	EUR
36	20120209	0,92506938020351503	0,92524056254626197	2012-02-09 00:00:00	EUR
36	20120210	0,93196644920782901	0,93179276928810995	2012-02-10 00:00:00	EUR
36	20120211	0,93023255813953498	0,93031909945111202	2012-02-11 00:00:00	EUR
36	20120212	0,92936802973977695	0,92850510677808695	2012-02-12 00:00:00	EUR
36	20120213	0,94161958568738202	0,94179694857788698	2012-02-13 00:00:00	EUR
36	20120214	0,94161958568738202	0,94144228958764797	2012-02-14 00:00:00	EUR
36	20120215	0,94161958568738202	0,94206311822892097	2012-02-15 00:00:00	EUR
36	20120216	0,94179694857788698	0,94108789760963696	2012-02-16 00:00:00	EUR
36	20120217	0,95029934429345198	0,951022349025202	2012-02-17 00:00:00	EUR
36	20120218	0,92850510677808695	0,92816038611472096	2012-02-18 00:00:00	EUR
36	20120219	0,94984802431610904	0,95057034220532299	2012-02-19 00:00:00	EUR
36	20120220	0,95757923968208403	0,95684623481006603	2012-02-20 00:00:00	EUR
36	20120221	0,95565749235473996	0,95648015303682399	2012-02-21 00:00:00	EUR
36	20120222	0,95712098009188395	0,956571647216377	2012-02-22 00:00:00	EUR
36	20120223	0,94831673779042203	0,94858660595712396	2012-02-23 00:00:00	EUR
36	20120224	0,94455464248606802	0,944376239493814	2012-02-24 00:00:00	EUR
36	20120225	0,93694368968425001	0,93729496672602897	2012-02-25 00:00:00	EUR
36	20120226	0,95201827875095202	0,95147478591817303	2012-02-26 00:00:00	EUR
36	20120227	0,95165588123334599	0,95219958103218405	2012-02-27 00:00:00	EUR
36	20120228	0,95165588123334599	0,95129375951293804	2012-02-28 00:00:00	EUR
36	20120229	0,95165588123334599	0,95201827875095202	2012-02-29 00:00:00	EUR
36	20120301	0,94232943837165495	0,94161958568738202	2012-03-01 00:00:00	EUR
36	20120302	0,94099934130046103	0,94108789760963696	2012-03-02 00:00:00	EUR
36	20120303	0,93423019431988097	0,933794005042488	2012-03-03 00:00:00	EUR
36	20120304	0,945000945000945	0,94517958412098302	2012-03-04 00:00:00	EUR
36	20120305	0,93431748108007096	0,933881210310049	2012-03-05 00:00:00	EUR
36	20120306	0,93449210354172496	0,93492894540015004	2012-03-06 00:00:00	EUR
36	20120307	0,93449210354172496	0,93423019431988097	2012-03-07 00:00:00	EUR
36	20120308	0,93923170846247805	0,93984962406015005	2012-03-08 00:00:00	EUR
36	20120309	0,93720712277413298	0,93703148425787097	2012-03-09 00:00:00	EUR
36	20120310	0,92157404847479496	0,92233905183545495	2012-03-10 00:00:00	EUR
36	20120311	0,92404361485862097	0,92327578247622599	2012-03-11 00:00:00	EUR
36	20120312	0,92421441774491697	0,92438528378628204	2012-03-12 00:00:00	EUR
36	20120313	0,923361034164358	0,92293493308721697	2012-03-13 00:00:00	EUR
36	20120314	0,923361034164358	0,92404361485862097	2012-03-14 00:00:00	EUR
36	20120315	0,91675834250091703	0,916506278068005	2012-03-15 00:00:00	EUR
36	20120316	0,92618319903676904	0,927041809585612	2012-03-16 00:00:00	EUR
36	20120317	0,93641726753441301	0,93597903406963701	2012-03-17 00:00:00	EUR
36	20120318	0,94037991348504801	0,94037991348504801	2012-03-18 00:00:00	EUR
36	20120319	0,93545369504209497	0,93545369504209497	2012-03-19 00:00:00	EUR
36	20120320	0,93589143659335505	0,93589143659335505	2012-03-20 00:00:00	EUR
36	20120321	0,93589143659335505	0,93580385551188505	2012-03-21 00:00:00	EUR
36	20120322	0,93843843843843799	0,93861460484325099	2012-03-22 00:00:00	EUR
36	20120323	0,92919531685560297	0,92910898448388002	2012-03-23 00:00:00	EUR
36	20120324	0,92893636785880196	0,92962721948498706	2012-03-24 00:00:00	EUR
36	20120325	0,91861106007716298	0,91785222579164805	2012-03-25 00:00:00	EUR
36	20120326	0,92541180825467295	0,92609742544915696	2012-03-26 00:00:00	EUR
36	20120327	0,92541180825467295	0,92524056254626197	2012-03-27 00:00:00	EUR
36	20120328	0,92498381278327602	0,92549745488199897	2012-03-28 00:00:00	EUR
36	20120329	0,93135885256589401	0,93101201005492995	2012-03-29 00:00:00	EUR
36	20120330	0,920895110046966	0,920895110046966	2012-03-30 00:00:00	EUR
36	20120331	0,91743119266055095	0,91709464416727804	2012-03-31 00:00:00	EUR
36	20120401	0,90440444966989197	0,90440444966989197	2012-04-01 00:00:00	EUR
36	20120402	0,914745700695207	0,91399323645005004	2012-04-02 00:00:00	EUR
36	20120403	0,914160343724289	0,914745700695207	2012-04-03 00:00:00	EUR
36	20120404	0,914160343724289	0,913826190258613	2012-04-04 00:00:00	EUR
36	20120405	0,92157404847479496	0,92225398874850095	2012-04-05 00:00:00	EUR
36	20120406	0,91149393856530903	0,91149393856530903	2012-04-06 00:00:00	EUR
36	20120407	0,90892564988183999	0,90900827197527501	2012-04-07 00:00:00	EUR
36	20120408	0,90538705296514299	0,90473174703700399	2012-04-08 00:00:00	EUR
36	20120409	0,91903317709769305	0,91987857602796397	2012-04-09 00:00:00	EUR
36	20120410	0,91903317709769305	0,91894872266127503	2012-04-10 00:00:00	EUR
36	20120411	0,91903317709769305	0,91945568223611596	2012-04-11 00:00:00	EUR
36	20120412	0,91149393856530903	0,91141086401749904	2012-04-12 00:00:00	EUR
36	20120413	0,91751536838241998	0,91802074726888805	2012-04-13 00:00:00	EUR
36	20120414	0,92327578247622599	0,923020121838656	2012-04-14 00:00:00	EUR
36	20120415	0,92919531685560297	0,93014603292717002	2012-04-15 00:00:00	EUR
36	20120416	0,93484154435823097	0,93396843186700296	2012-04-16 00:00:00	EUR
36	20120417	0,93536619586568104	0,93589143659335505	2012-04-17 00:00:00	EUR
36	20120418	0,93536619586568104	0,93484154435823097	2012-04-18 00:00:00	EUR
36	20120419	0,92928166527274403	0,92988655384043095	2012-04-19 00:00:00	EUR
36	20120420	0,93431748108007096	0,93361964335729597	2012-04-20 00:00:00	EUR
36	20120421	0,92945441026117703	0,93005952380952395	2012-04-21 00:00:00	EUR
36	20120422	0,93144560357675099	0,93075204765450503	2012-04-22 00:00:00	EUR
36	20120423	0,93231400335632997	0,93274881074526605	2012-04-23 00:00:00	EUR
36	20120424	0,93396843186700296	0,93370681605975703	2012-04-24 00:00:00	EUR
36	20120425	0,93196644920782901	0,93196644920782901	2012-04-25 00:00:00	EUR
36	20120426	0,92980009298000899	0,92980009298000899	2012-04-26 00:00:00	EUR
36	20120427	0,91466203237903598	0,91491308325709098	2012-04-27 00:00:00	EUR
36	20120428	0,91082976591675002	0,91066387396411996	2012-04-28 00:00:00	EUR
36	20120429	0,89928057553956797	0,89952325267608202	2012-04-29 00:00:00	EUR
36	20120430	0,89573629523468301	0,89557585527494199	2012-04-30 00:00:00	EUR
36	20120501	0,89686098654708502	0,89758549501840001	2012-05-01 00:00:00	EUR
36	20120502	0,89686098654708502	0,896378630333453	2012-05-02 00:00:00	EUR
36	20120503	0,89831117499101698	0,898876404494382	2012-05-03 00:00:00	EUR
36	20120504	0,908182726364545	0,90768811836253105	2012-05-04 00:00:00	EUR
36	20120505	0,89565606806986098	0,89605734767025103	2012-05-05 00:00:00	EUR
36	20120506	0,88715400993612503	0,88660342228920996	2012-05-06 00:00:00	EUR
36	20120507	0,88967971530249101	0,89015488695032896	2012-05-07 00:00:00	EUR
36	20120508	0,88991723769689401	0,88944231966556997	2012-05-08 00:00:00	EUR
36	20120509	0,89182199233033099	0,89206066012488805	2012-05-09 00:00:00	EUR
36	20120510	0,89557585527494199	0,89541547277936995	2012-05-10 00:00:00	EUR
36	20120511	0,893096365097794	0,89373491822325501	2012-05-11 00:00:00	EUR
36	20120512	0,88605351763246498	0,88550429469582903	2012-05-12 00:00:00	EUR
36	20120513	0,88253463948459998	0,88284629645978596	2012-05-13 00:00:00	EUR
36	20120514	0,87881184638368903	0,87827156156683694	2012-05-14 00:00:00	EUR
36	20120515	0,87427872005595397	0,87450808919982503	2012-05-15 00:00:00	EUR
36	20120516	0,87427872005595397	0,87389670540942099	2012-05-16 00:00:00	EUR
36	20120517	0,87943012927622899	0,88004928275983496	2012-05-17 00:00:00	EUR
36	20120518	0,89605734767025103	0,89533530307099995	2012-05-18 00:00:00	EUR
36	20120519	0,90130689499774697	0,90163195383644401	2012-05-19 00:00:00	EUR
36	20120520	0,89389469920443398	0,89349535382416001	2012-05-20 00:00:00	EUR
36	20120521	0,90309762485324696	0,90366889571660902	2012-05-21 00:00:00	EUR
36	20120522	0,90285301552907204	0,90195724722648196	2012-05-22 00:00:00	EUR
36	20120523	0,90285301552907204	0,90326077138469896	2012-05-23 00:00:00	EUR
36	20120524	0,89653935807782004	0,895816536773269	2012-05-24 00:00:00	EUR
36	20120525	0,88762648677436495	0,88825723929650002	2012-05-25 00:00:00	EUR
36	20120526	0,88699662941280799	0,88699662941280799	2012-05-26 00:00:00	EUR
36	20120527	0,89174246477617303	0,89229945569733204	2012-05-27 00:00:00	EUR
36	20120528	0,88817834621191905	0,88802060207796796	2012-05-28 00:00:00	EUR
36	20120529	0,88817834621191905	0,88873089228581603	2012-05-29 00:00:00	EUR
36	20120530	0,88817834621191905	0,88739018546454895	2012-05-30 00:00:00	EUR
36	20120531	0,88668203582195404	0,88731144631765801	2012-05-31 00:00:00	EUR
36	20120601	0,88206756637558403	0,88129020886578002	2012-06-01 00:00:00	EUR
36	20120602	0,88487744447394001	0,88558271342543404	2012-06-02 00:00:00	EUR
36	20120603	0,89629828807027001	0,89589679268948197	2012-06-03 00:00:00	EUR
36	20120604	0,90285301552907204	0,90334236675700097	2012-06-04 00:00:00	EUR
36	20120605	0,90146939511403601	0,90090090090090102	2012-06-05 00:00:00	EUR
36	20120606	0,90146939511403601	0,90155066714749399	2012-06-06 00:00:00	EUR
36	20120607	0,89790787465206101	0,89710235937920502	2012-06-07 00:00:00	EUR
36	20120608	0,89373491822325501	0,89389469920443398	2012-06-08 00:00:00	EUR
36	20120609	0,895816536773269	0,89573629523468301	2012-06-09 00:00:00	EUR
36	20120610	0,90342397687234599	0,90399566082082805	2012-06-10 00:00:00	EUR
36	20120611	0,89031339031338996	0,88991723769689401	2012-06-11 00:00:00	EUR
36	20120612	0,88960056934436404	0,88999644001424005	2012-06-12 00:00:00	EUR
36	20120613	0,88960056934436404	0,88928412627834597	2012-06-13 00:00:00	EUR
36	20120614	0,88699662941280799	0,88778409090909105	2012-06-14 00:00:00	EUR
36	20120615	0,89214024444642703	0,89142449634515997	2012-06-15 00:00:00	EUR
36	20120616	0,89301661010894795	0,89317613433369103	2012-06-16 00:00:00	EUR
36	20120617	0,88991723769689401	0,88912598915266305	2012-06-17 00:00:00	EUR
36	20120618	0,89349535382416001	0,89405453732677698	2012-06-18 00:00:00	EUR
36	20120619	0,89253837915030299	0,89237908263430299	2012-06-19 00:00:00	EUR
36	20120620	0,893655049151028	0,89405453732677698	2012-06-20 00:00:00	EUR
36	20120621	0,88960056934436404	0,88960056934436404	2012-06-21 00:00:00	EUR
36	20120622	0,88354833009365596	0,88378258948298705	2012-06-22 00:00:00	EUR
36	20120623	0,884799150592815	0,88472087056533699	2012-06-23 00:00:00	EUR
36	20120624	0,88121254846668995	0,88144557073600704	2012-06-24 00:00:00	EUR
36	20120625	0,87657784011220197	0,87596355991590802	2012-06-25 00:00:00	EUR
36	20120626	0,87496718873042301	0,87519691930684396	2012-06-26 00:00:00	EUR
36	20120627	0,876117049237778	0,87573342674489896	2012-06-27 00:00:00	EUR
36	20120628	0,87435516306723804	0,87481410200332399	2012-06-28 00:00:00	EUR
36	20120629	0,87796312554872702	0,87750087750087802	2012-06-29 00:00:00	EUR
36	20120630	0,88284629645978596	0,88315817362889704	2012-06-30 00:00:00	EUR
36	20120701	0,88245675961877901	0,88206756637558403	2012-07-01 00:00:00	EUR
36	20120702	0,87981699806440306	0,87997184090109104	2012-07-02 00:00:00	EUR
36	20120703	0,88097964937009998	0,88043669660151402	2012-07-03 00:00:00	EUR
36	20120704	0,88097964937009998	0,88152327221438698	2012-07-04 00:00:00	EUR
36	20120705	0,87703911594457096	0,876424189307625	2012-07-05 00:00:00	EUR
36	20120706	0,86482746692034895	0,86482746692034895	2012-07-06 00:00:00	EUR
36	20120707	0,85638434529416796	0,85579803166452695	2012-07-07 00:00:00	EUR
36	20120708	0,85697146285028702	0,85719183953368805	2012-07-08 00:00:00	EUR
36	20120709	0,86021505376344098	0,86021505376344098	2012-07-09 00:00:00	EUR
36	20120710	0,85947571981091497	0,85969738651994498	2012-07-10 00:00:00	EUR
36	20120711	0,85947571981091497	0,85903272914698003	2012-07-11 00:00:00	EUR
36	20120712	0,85962348491360796	0,85991916759824605	2012-07-12 00:00:00	EUR
36	20120713	0,85375224109963299	0,853679358033123	2012-07-13 00:00:00	EUR
36	20120714	0,85697146285028702	0,85719183953368805	2012-07-14 00:00:00	EUR
36	20120715	0,84559445290038904	0,845165652467884	2012-07-15 00:00:00	EUR
36	20120716	0,84788875699508204	0,84839229659794702	2012-07-16 00:00:00	EUR
36	20120717	0,84788875699508204	0,84781687155574403	2012-07-17 00:00:00	EUR
36	20120718	0,84788875699508204	0,84853627492575301	2012-07-18 00:00:00	EUR
36	20120719	0,84588056166469305	0,84580901632411398	2012-07-19 00:00:00	EUR
36	20120720	0,85389804457347795	0,85418980097377595	2012-07-20 00:00:00	EUR
36	20120721	0,84882437823614298	0,84846427965382698	2012-07-21 00:00:00	EUR
36	20120722	0,84990651028386899	0,85026783436782605	2012-07-22 00:00:00	EUR
36	20120723	0,85034013605442205	0,84990651028386899	2012-07-23 00:00:00	EUR
36	20120724	0,85026783436782605	0,85091899251191305	2012-07-24 00:00:00	EUR
36	20120725	0,84976206662134601	0,84961767204757899	2012-07-25 00:00:00	EUR
36	20120726	0,84331253162422004	0,84381064889038904	2012-07-26 00:00:00	EUR
36	20120727	0,852151682999574	0,85171620815944105	2012-07-27 00:00:00	EUR
36	20120728	0,85418980097377595	0,854846982390152	2012-07-28 00:00:00	EUR
36	20120729	0,86110393524498396	0,86065926499698797	2012-07-29 00:00:00	EUR
36	20120730	0,86162329829398598	0,86221762372822897	2012-07-30 00:00:00	EUR
36	20120731	0,86311065078543103	0,86288722064026202	2012-07-31 00:00:00	EUR
36	20120801	0,86311065078543103	0,86378163600241897	2012-08-01 00:00:00	EUR
36	20120802	0,861178091629349	0,86088154269972506	2012-08-02 00:00:00	EUR
36	20120803	0,85404389785635004	0,85477391230019695	2012-08-03 00:00:00	EUR
36	20120804	0,85455477696120297	0,85411684318414804	2012-08-04 00:00:00	EUR
36	20120805	0,85528566541224804	0,85543199315654395	2012-08-05 00:00:00	EUR
36	20120806	0,85660442007880799	0,85623769158318397	2012-08-06 00:00:00	EUR
36	20120807	0,85719183953368805	0,857927247769389	2012-08-07 00:00:00	EUR
36	20120808	0,85653104925053503	0,85638434529416796	2012-08-08 00:00:00	EUR
36	20120809	0,85918034195377602	0,85925416738271199	2012-08-09 00:00:00	EUR
36	20120810	0,86325966850828695	0,86318515321536504	2012-08-10 00:00:00	EUR
36	20120811	0,86006708523264797	0,86028905712319304	2012-08-11 00:00:00	EUR
36	20120812	0,84438064679557601	0,84388185654008396	2012-08-12 00:00:00	EUR
36	20120813	0,84904058413992201	0,84940117217361799	2012-08-13 00:00:00	EUR
36	20120814	0,84947332653754704	0,84940117217361799	2012-08-14 00:00:00	EUR
36	20120815	0,84947332653754704	0,84961767204757899	2012-08-15 00:00:00	EUR
36	20120816	0,84666836000338697	0,84638171815488805	2012-08-16 00:00:00	EUR
36	20120817	0,84983428231494895	0,84990651028386899	2012-08-17 00:00:00	EUR
36	20120818	0,84609527032743903	0,84559445290038904	2012-08-18 00:00:00	EUR
36	20120819	0,83738067325406096	0,83745079976551395	2012-08-19 00:00:00	EUR
36	20120820	0,84688346883468801	0,84666836000338697	2012-08-20 00:00:00	EUR
36	20120821	0,84638171815488805	0,84666836000338697	2012-08-21 00:00:00	EUR
36	20120822	0,84659668134100896	0,84609527032743903	2012-08-22 00:00:00	EUR
36	20120823	0,84810448647273295	0,84832032575500504	2012-08-23 00:00:00	EUR
36	20120824	0,85550517580631402	0,854846982390152	2012-08-24 00:00:00	EUR
36	20120825	0,85910652920962205	0,85962348491360796	2012-08-25 00:00:00	EUR
36	20120826	0,853606487409304	0,85316952478457497	2012-08-26 00:00:00	EUR
36	20120827	0,85433575395130301	0,85477391230019695	2012-08-27 00:00:00	EUR
36	20120828	0,85418980097377595	0,853606487409304	2012-08-28 00:00:00	EUR
36	20120829	0,85418980097377595	0,85455477696120297	2012-08-29 00:00:00	EUR
36	20120830	0,854846982390152	0,854700854700855	2012-08-30 00:00:00	EUR
36	20120831	0,85918034195377602	0,85932800549969901	2012-08-31 00:00:00	EUR
36	20120901	0,87267649882188703	0,87199162888036297	2012-09-01 00:00:00	EUR
36	20120902	0,87115602404390602	0,87138375740676199	2012-09-02 00:00:00	EUR
36	20120903	0,87138375740676199	0,87092840968472396	2012-09-03 00:00:00	EUR
36	20120904	0,87070091423595997	0,87145969498910703	2012-09-04 00:00:00	EUR
36	20120905	0,87153564580791398	0,87145969498910703	2012-09-05 00:00:00	EUR
36	20120906	0,868885220262403	0,86964083833376804	2012-09-06 00:00:00	EUR
36	20120907	0,87650100797615904	0,87627059235892002	2012-09-07 00:00:00	EUR
36	20120908	0,87997184090109104	0,88066930867459303	2012-09-08 00:00:00	EUR
36	20120909	0,87742388347810796	0,87673154480098203	2012-09-09 00:00:00	EUR
36	20120910	0,87673154480098203	0,87703911594457096	2012-09-10 00:00:00	EUR
36	20120911	0,87688530340231496	0,87619381407167296	2012-09-11 00:00:00	EUR
36	20120912	0,87680841736080695	0,87757788503729695	2012-09-12 00:00:00	EUR
36	20120913	0,87435516306723804	0,87412587412587395	2012-09-13 00:00:00	EUR
36	20120914	0,875426770550643	0,87596355991590802	2012-09-14 00:00:00	EUR
36	20120915	0,88082445168677903	0,88035918654811196	2012-09-15 00:00:00	EUR
36	20120916	0,88378258948298705	0,88417329796640098	2012-09-16 00:00:00	EUR
36	20120917	0,88370448921880496	0,88370448921880496	2012-09-17 00:00:00	EUR
36	20120918	0,88354833009365596	0,88425148112123098	2012-09-18 00:00:00	EUR
36	20120919	0,88370448921880496	0,88323617735382398	2012-09-19 00:00:00	EUR
36	20120920	0,88175645886606102	0,88214537755822198	2012-09-20 00:00:00	EUR
36	20120921	0,87750087750087802	0,87742388347810796	2012-09-21 00:00:00	EUR
36	20120922	0,87989441267047996	0,88051422030465798	2012-09-22 00:00:00	EUR
36	20120923	0,89174246477617303	0,89126559714794995	2012-09-23 00:00:00	EUR
36	20120924	0,89357519435260502	0,89421443262094202	2012-09-24 00:00:00	EUR
36	20120925	0,89421443262094202	0,89349535382416001	2012-09-25 00:00:00	EUR
36	20120926	0,89349535382416001	0,893655049151028	2012-09-26 00:00:00	EUR
36	20120927	0,897182845863987	0,897182845863987	2012-09-27 00:00:00	EUR
36	20120928	0,90301607368611203	0,90334236675700097	2012-09-28 00:00:00	EUR
36	20120929	0,912825193975354	0,91257528746121597	2012-09-29 00:00:00	EUR
36	20120930	0,91249201569486305	0,912741876597298	2012-09-30 00:00:00	EUR
36	20121001	0,91785222579164805	0,91734703238235005	2012-10-01 00:00:00	EUR
36	20121002	0,91617040769583102	0,91642228739002896	2012-10-02 00:00:00	EUR
36	20121003	0,91617040769583102	0,91575091575091605	2012-10-03 00:00:00	EUR
36	20121004	0,913826190258613	0,914160343724289	2012-10-04 00:00:00	EUR
36	20121005	0,91667430561921304	0,91583478340507396	2012-10-05 00:00:00	EUR
36	20121006	0,91457837936711195	0,91457837936711195	2012-10-06 00:00:00	EUR
36	20121007	0,91466203237903598	0,914160343724289	2012-10-07 00:00:00	EUR
36	20121008	0,913158615651539	0,91374269005847997	2012-10-08 00:00:00	EUR
36	20121009	0,91390970572107499	0,91374269005847997	2012-10-09 00:00:00	EUR
36	20121010	0,91390970572107499	0,91441111923921004	2012-10-10 00:00:00	EUR
36	20121011	0,91157702825888798	0,91124476034262802	2012-10-11 00:00:00	EUR
36	20121012	0,91124476034262802	0,91124476034262802	2012-10-12 00:00:00	EUR
36	20121013	0,90975254730713295	0,90975254730713295	2012-10-13 00:00:00	EUR
36	20121014	0,91642228739002896	0,91701054562127504	2012-10-14 00:00:00	EUR
36	20121015	0,91116173120728905	0,91091273456002897	2012-10-15 00:00:00	EUR
36	20121016	0,91232551774473103	0,912825193975354	2012-10-16 00:00:00	EUR
36	20121017	0,91041514930808398	0,91000091000090999	2012-10-17 00:00:00	EUR
36	20121018	0,90768811836253105	0,90834771550549598	2012-10-18 00:00:00	EUR
36	20121019	0,88841506751954502	0,88817834621191905	2012-10-19 00:00:00	EUR
36	20121020	0,88573959255978696	0,88628910750686896	2012-10-20 00:00:00	EUR
36	20121021	0,89557585527494199	0,89533530307099995	2012-10-21 00:00:00	EUR
36	20121022	0,90744101633393803	0,90785292782569205	2012-10-22 00:00:00	EUR
36	20121023	0,90744101633393803	0,90711175616836004	2012-10-23 00:00:00	EUR
36	20121024	0,90637179370978005	0,906864967806294	2012-10-24 00:00:00	EUR
36	20121025	0,89895720963682102	0,89847259658580403	2012-10-25 00:00:00	EUR
36	20121026	0,91457837936711195	0,91466203237903598	2012-10-26 00:00:00	EUR
36	20121027	0,90645395213923097	0,90587915572062705	2012-10-27 00:00:00	EUR
36	20121028	0,91049804242920895	0,91107871720116596	2012-10-28 00:00:00	EUR
36	20121029	0,91049804242920895	0,91033227127901695	2012-10-29 00:00:00	EUR
36	20121030	0,91049804242920895	0,91058095064651301	2012-10-30 00:00:00	EUR
36	20121031	0,91049804242920895	0,91049804242920895	2012-10-31 00:00:00	EUR
36	20121101	0,924812725423102	0,92498381278327602	2012-11-01 00:00:00	EUR
36	20121102	0,92738569971251095	0,92721372276309699	2012-11-02 00:00:00	EUR
36	20121103	0,92747171211278101	0,92755774046934403	2012-11-03 00:00:00	EUR
36	20121104	0,92721372276309699	0,92669817440459601	2012-11-04 00:00:00	EUR
36	20121105	0,913325417846379	0,91365920511649201	2012-11-05 00:00:00	EUR
36	20121106	0,91340884179758897	0,913158615651539	2012-11-06 00:00:00	EUR
36	20121107	0,91340884179758897	0,91399323645005004	2012-11-07 00:00:00	EUR
36	20121108	0,91575091575091605	0,91516427198682204	2012-11-08 00:00:00	EUR
36	20121109	0,92267946115519495	0,923361034164358	2012-11-09 00:00:00	EUR
36	20121110	0,92353158478020003	0,92327578247622599	2012-11-10 00:00:00	EUR
36	20121111	0,91743119266055095	0,91776798825257	2012-11-11 00:00:00	EUR
36	20121112	0,909669789866279	0,90892564988183999	2012-11-12 00:00:00	EUR
